load_dt,cntnt_id,invt_space_id,tdata_srv_type_id,srv_type_desc,served_content_cnt
10/14/15,55a5444b323a7fc4009fd771,IS1099,13,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,55d25add96c449533636dc37,IS1234,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,556cdb48ebdee613fee3f22e,IS1001,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,56141e7796c449533636e2f3,IS1099,13,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,5612edd096c449533636e2d3,IS1234,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,556e2fd3ebdee613fee3f297,IS1057,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,5604979c96c449533636e070,IS1055,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,55cbd86396c449533636dba3,IS1033,13,"Voice (Telco),Broadband,Wireless",12
10/14/15,5565e157ebdee613fee3f1c4,IS1027,13,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,55ca135896c449533636db72,IS1204,13,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,55b6c06396c449533636d80d,IS1234,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,5616dd9796c449533636e36d,IS1099,13,"Voice (Telco),Broadband,Internet (Uvrs),Wireless",12
10/14/15,5514e93798e6b8749a044d9b,IS1076,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,5547f45398e6b8749a045035,IS1234,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,55db1fa996c449533636dc72,IS1086,13,"Broadband,Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,561d6bbb96c449533636e3c5,IS1164,13,"Voice (Telco),Broadband,Wireless",12
10/14/15,556e2cc7ebdee613fee3f277,IS1029,13,"Voice (Telco),Broadband,Internet (Uvrs),Wireless",12
10/14/15,5525ad5698e6b8749a044edc,IS1053,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,55c28fd396c449533636db44,IS1231,13,"Broadband,Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,5601d3a696c449533636e014,IS1099,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,561c31a796c449533636e3ad,IS1098,13,"Voice (Telco),Broadband,Wireless",12
10/14/15,552ef5e698e6b8749a044f49,IS1054,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,5515d71b98e6b8749a044dcf,IS1087,13,"Broadband,Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,55b6c06396c449533636d80e,IS1232,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,548a7a8bb01662da5cf89965,IS1099,13,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,54af021cb01662da5cf89c0a,IS1094,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,55e5cfc696c449533636ddec,IS1099,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,556e2fd3ebdee613fee3f288,IS1159,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,55bee26596c449533636d84a,IS1204,13,"Voice (Telco),Broadband,Internet (Uvrs),Wireless",12
10/14/15,556e2fd3ebdee613fee3f297,IS1167,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,55cbd86396c449533636dba3,IS1034,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,548a7a8bb01662da5cf89967,IS1098,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,551ef57c98e6b8749a044e7f,IS1080,13,"Broadband,Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,561d6bb796c449533636e3c2,IS1040,13,"Voice (Uvrs),Internet (Uvrs),Wireless",12
10/14/15,5565d348ebdee613fee3f1ba,IS1003,13,"Voice (Telco),Broadband,Wireless",12
10/14/15,55db981b96c449533636dc76,IS1098,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,5603184296c449533636e03b,IS1003,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,556e2cc7ebdee613fee3f276,IS1026,13,"Voice (Telco),Internet (Uvrs),Wireless",12
10/14/15,55148ca398e6b8749a044d7a,IS1099,14,"Voice (Uvrs),Video (Uvrs),Wireless",12
10/14/15,551eb60498e6b8749a044e6d,IS1254,14,"Voice (Uvrs),Video (Uvrs),Wireless",12
10/14/15,5514e93798e6b8749a044d94,IS1076,14,"Voice (Telco),Video (Uvrs),Wireless",12
10/14/15,56141e7796c449533636e2f3,IS1099,14,"Voice (Uvrs),Video (Uvrs),Wireless",12
10/14/15,5515d71b98e6b8749a044dcf,IS1086,14,"Voice (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55db1fa996c449533636dc72,IS1087,14,"Voice (Uvrs),Video (Uvrs),Wireless",12
10/14/15,548a7a8bb01662da5cf89959,IS1099,14,"Voice (Uvrs),Video (Uvrs),Wireless",12
10/14/15,5514e93798e6b8749a044d94,IS1078,14,"Voice (Uvrs),Video (Uvrs),Wireless",12
10/14/15,54af021cb01662da5cf89c0b,IS1095,14,"Voice (Uvrs),Video (Uvrs),Wireless",12
10/14/15,5514e93798e6b8749a044d96,IS1077,14,"Voice (Telco),Video (Uvrs),Wireless",12
10/14/15,55e0d4d496c449533636ddd1,IS1053,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55dddcd696c449533636dd86,IS1265,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,54af021cb01662da5cf89c09,IS1092,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55afc23c323a7fc4009fd78f,IS1098,15,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55cbd86396c449533636dba5,IS1234,15,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55c28fd396c449533636db43,IS1060,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55cbd86396c449533636dba5,IS1234,15,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,555690f2ab88a8b12bfb8636,IS1068,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,56170c7a96c449533636e37b,IS1048,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,5609a53a96c449533636e0aa,IS1059,15,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,543c6f3bb01662da5cf88979,IS1035,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55dddcd696c449533636dd88,IS1264,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,555aa284ab88a8b12bfb863a,IS1001,15,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,5515d71b98e6b8749a044dcf,IS1086,15,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55cca71b96c449533636dba9,IS1098,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55ca135896c449533636db72,IS1204,15,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,556e3ad7ebdee613fee3f29f,IS1266,15,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55e4f37596c449533636dde9,IS1039,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,556e2fd3ebdee613fee3f297,IS1162,15,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55400b5398e6b8749a044ff7,IS1258,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55ccfca796c449533636dbb8,IS1003,15,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,5565d347ebdee613fee3f1af,IS1014,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55db1fa996c449533636dc72,IS1087,15,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55b6c06396c449533636d80e,IS1232,15,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55bee26596c449533636d848,IS1205,15,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55b15e43323a7fc4009fd7a3,IS1158,15,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,54af021db01662da5cf89c14,IS1095,15,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,543c6f3cb01662da5cf889a1,IS1068,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,548a4155b01662da5cf89932,IS1049,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,561c31a796c449533636e3ad,IS1098,15,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,5612edd096c449533636e2d3,IS1234,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55e76c4596c449533636de35,IS1038,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55e76c4596c449533636de35,IS1040,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,54af021db01662da5cf89c13,IS1092,15,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,5514e93798e6b8749a044d9a,IS1071,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55de122196c449533636dd9e,IS1266,15,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55dd261296c449533636dca2,IS1067,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,54efaad898e6b8749a0448f6,IS1001,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,558c8253323a7fc4009fd45f,IS1164,15,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,55c28fd396c449533636db43,IS1255,15,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Wireless",12
10/14/15,556e2cc7ebdee613fee3f276,IS1013,17,"Voice (Uvrs),Direct TV",12
10/14/15,560c3a2996c449533636e0d0,IS1038,18,"Wireless,Direct TV",12
10/14/15,5501eaa598e6b8749a044c9f,IS1049,18,"Wireless,Direct TV",12
10/14/15,557b34a3323a7fc4009fd412,IS1053,18,"Wireless,Direct TV",12
10/14/15,5564f559ebdee613fee3f19c,IS1049,18,"Wireless,Direct TV",12
10/14/15,55f3901a96c449533636df1b,IS1258,18,"Wireless,Direct TV",12
10/14/15,55400b5398e6b8749a044ff7,IS1258,18,"Wireless,Direct TV",12
10/14/15,561d95eb96c449533636e3cc,IS1053,18,"Wireless,Direct TV",12
10/14/15,534735f38fabd40ba70a7155,IS1001,18,"Wireless,Direct TV",12
10/14/15,55148ca398e6b8749a044d7a,IS1097,18,"Wireless,Direct TV",12
10/14/15,559c4337323a7fc4009fd6c6,IS1001,18,"Wireless,Direct TV",12
10/14/15,5511f4e598e6b8749a044d3a,IS1055,18,"Wireless,Direct TV",12
10/14/15,556e2fd3ebdee613fee3f296,IS1164,18,"Wireless,Direct TV",12
10/14/15,548887d0b01662da5cf898ac,IS1001,20,"Broadband,Internet (Uvrs),Direct TV",12
10/14/15,54af021cb01662da5cf89bea,IS1093,20,"Internet (Uvrs),Direct TV",12
10/14/15,561c284796c449533636e3ab,IS1230,20,"Broadband,Direct TV",12
10/14/15,54af021cb01662da5cf89c0b,IS1093,20,"Internet (Uvrs),Direct TV",12
10/14/15,55cbd86396c449533636dba5,IS1234,20,"Broadband,Direct TV",12
10/14/15,556e2fd3ebdee613fee3f295,IS1164,20,"Internet (Uvrs),Direct TV",12
10/14/15,556e2cc7ebdee613fee3f278,IS1015,20,"Broadband,Internet (Uvrs),Direct TV",12
10/14/15,5564f559ebdee613fee3f198,IS1055,20,"Internet (Uvrs),Direct TV",12
10/14/15,5579f132ebdee613fee3f362,IS1057,20,"Internet (Uvrs),Direct TV",12
10/14/15,560c568396c449533636e0da,IS1059,20,"Internet (Uvrs),Direct TV",12
10/14/15,5579f132ebdee613fee3f362,IS1035,20,"Internet (Uvrs),Direct TV",12
10/14/15,557b34a2323a7fc4009fd410,IS1055,20,"Internet (Uvrs),Direct TV",12
10/14/15,5514e93798e6b8749a044d95,IS1073,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,556e2cc7ebdee613fee3f276,IS1025,21,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,55e4f37596c449533636dde9,IS1047,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,55ca135896c449533636db73,IS1204,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,5514e93898e6b8749a044da6,IS1072,21,"Voice (Telco),Internet (Uvrs),Direct TV",12
10/14/15,53bea2728fabd40ba70a737b,IS1025,21,"Voice (Telco),Internet (Uvrs),Direct TV",12
10/14/15,560ef5c296c449533636e0f7,IS1003,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,5616f05796c449533636e372,IS1047,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,528328a17ba318b249a71301,IS1003,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,5501eaa598e6b8749a044c9e,IS1048,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,5511f4e698e6b8749a044d3f,IS1059,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,5514e93898e6b8749a044da6,IS1070,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,55c28fd396c449533636db44,IS1232,21,"Voice (Telco),Internet (Uvrs),Direct TV",12
10/14/15,54af021cb01662da5cf89bfe,IS1094,21,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,5511f4e598e6b8749a044d3a,IS1054,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,5514e93798e6b8749a044d9d,IS1071,21,"Voice (Telco),Internet (Uvrs),Direct TV",12
10/14/15,5501eaa598e6b8749a044c9f,IS1049,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,54af021cb01662da5cf89c0a,IS1093,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,54af021cb01662da5cf89c09,IS1096,21,"Voice (Telco),Internet (Uvrs),Direct TV",12
10/14/15,5579f132ebdee613fee3f362,IS1059,21,"Voice (Uvrs),Internet (Uvrs),Direct TV",12
10/14/15,543c6f3bb01662da5cf88979,IS1060,22,"Voice (Telco),Wireless,Direct TV",12
10/14/15,55c28fd396c449533636db43,IS1035,22,"Voice (Telco),Wireless,Direct TV",12
10/14/15,548a7a8bb01662da5cf89954,IS1099,22,"Voice (Telco),Wireless,Direct TV",12
10/14/15,561309ec96c449533636e2e7,IS1230,22,"Voice (Uvrs),Wireless,Direct TV",12
10/14/15,559c420b323a7fc4009fd6c1,IS1098,22,"Voice (Telco),Wireless,Direct TV",12
10/14/15,5501eaa598e6b8749a044c8f,IS1050,22,"Voice (Telco),Wireless,Direct TV",12
10/14/15,556e2cc7ebdee613fee3f278,IS1015,24,"Video (Uvrs),Wireless,Direct TV",12
10/14/15,556e13b3ebdee613fee3f264,IS1162,25,"Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,5514e93798e6b8749a044d9b,IS1071,25,"Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,55bee26796c449533636d856,IS1206,25,"Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,55bee26796c449533636d854,IS1205,25,"Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,54ef729798e6b8749a0448e2,IS1003,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55148ca398e6b8749a044d7a,IS1099,26,"Broadband,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,556e2fd3ebdee613fee3f288,IS1159,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55e5d0f296c449533636ddee,IS1001,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5514e93798e6b8749a044da0,IS1075,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55bee26496c449533636d843,IS1209,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5501d98798e6b8749a044c68,IS1003,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55d25add96c449533636dc36,IS1033,26,"Broadband,Wireless,Direct TV",12
10/14/15,5449a118b01662da5cf889e4,IS1260,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,54af021cb01662da5cf89bef,IS1096,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5567b03bebdee613fee3f1dc,IS1099,26,"Broadband,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5515d71b98e6b8749a044dcf,IS1086,26,"Broadband,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55c3fd7396c449533636db51,IS1164,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5612fbd696c449533636e2d6,IS1047,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55db1fa996c449533636dc72,IS1087,26,"Broadband,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,559c420b323a7fc4009fd6c1,IS1099,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55e9fdb296c449533636de5a,IS1001,26,"Broadband,Wireless,Direct TV",12
10/14/15,528aff077ba318b249a71323,IS1003,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5514e93898e6b8749a044da5,IS1073,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55cbd86396c449533636dba3,IS1059,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,53a067b48fabd40ba70a72d6,IS1001,26,"Broadband,Wireless,Direct TV",12
10/14/15,556e2fd3ebdee613fee3f296,IS1167,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5514e93798e6b8749a044da2,IS1073,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5612fbd696c449533636e2d7,IS1232,26,"Broadband,Wireless,Direct TV",12
10/14/15,549302bab01662da5cf89b16,IS1266,26,"Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5594958a323a7fc4009fd673,IS1051,26,"Broadband,Wireless,Direct TV",12
10/14/15,548a7a8bb01662da5cf89960,IS1098,26,"Broadband,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,54af021db01662da5cf89c14,IS1095,27,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,54af021db01662da5cf89c14,IS1093,27,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,55bee26496c449533636d842,IS1205,27,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,55bee26596c449533636d848,IS1204,27,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,5514e93798e6b8749a044d94,IS1077,27,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,5514e93898e6b8749a044da5,IS1074,27,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,54af021db01662da5cf89c14,IS1094,27,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,5604512696c449533636e056,IS1056,27,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,557b2387323a7fc4009fd40b,IS1003,27,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,5565d347ebdee613fee3f1af,IS1028,27,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,5514e93798e6b8749a044d95,IS1073,27,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,54af021cb01662da5cf89bf2,IS1092,27,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,557b2387323a7fc4009fd40b,IS1001,27,"Voice (Telco),Internet (Uvrs),Video (Uvrs),Direct TV",12
10/14/15,556f28bbebdee613fee3f2d2,IS1099,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,55bee26596c449533636d84c,IS1205,28,"Broadband,Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,54af021cb01662da5cf89bfe,IS1095,28,"Broadband,Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,558b2c9b323a7fc4009fd451,IS1099,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,54af021db01662da5cf89c14,IS1095,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,5511f4e698e6b8749a044d3f,IS1058,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,559c420b323a7fc4009fd6c1,IS1098,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,55b15e43323a7fc4009fd7a3,IS1163,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,5579f132ebdee613fee3f363,IS1232,28,"Broadband,Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,55bee26596c449533636d84a,IS1204,28,"Broadband,Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,55b15e43323a7fc4009fd7a1,IS1158,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,5489d3d3b01662da5cf898dd,IS1098,28,"Broadband,Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,5514e93798e6b8749a044d9a,IS1072,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,5565e157ebdee613fee3f1c4,IS1266,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,5579f132ebdee613fee3f362,IS1059,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,5514e93798e6b8749a044d96,IS1074,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,561c284796c449533636e3ab,IS1230,28,"Broadband,Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,556e2cc7ebdee613fee3f275,IS1025,28,"Internet (Uvrs),Video (Uvrs),Wireless,Direct TV",12
10/14/15,561309ec96c449533636e2e7,IS1230,29,"Broadband,Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55cbd86396c449533636dba4,IS1058,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,528aff077ba318b249a7136b,IS1001,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,557b225b323a7fc4009fd409,IS1099,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5489d3d3b01662da5cf898dd,IS1098,29,"Voice (Telco),Broadband,DialUp,Wireless,Direct TV",12
10/14/15,55bee26596c449533636d84a,IS1205,29,"Voice (Telco),Broadband,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,54ae04fbb01662da5cf89bad,IS1094,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55cca71b96c449533636dba9,IS1099,29,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55c28fd396c449533636db43,IS1035,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55db1fa996c449533636dc72,IS1086,29,"Broadband,Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,548a7a8bb01662da5cf89965,IS1098,29,"Voice (Telco),Broadband,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5515d71b98e6b8749a044dcf,IS1087,29,"Broadband,Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5616dd9796c449533636e36d,IS1099,29,"Voice (Telco),Broadband,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,54ebab5398e6b8749a0448a9,IS1043,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55ca135896c449533636db73,IS1205,29,"Voice (Telco),Broadband,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,561c98c796c449533636e3b3,IS1045,29,"Voice (Telco),Broadband,Wireless,Direct TV",12
10/14/15,556e2cc7ebdee613fee3f278,IS1029,29,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55f3532696c449533636df0e,IS1098,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,561d95ec96c449533636e3cd,IS1048,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,548887d0b01662da5cf898ac,IS1003,29,"Voice (Telco),DialUp,Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55aeef4b323a7fc4009fd78d,IS1099,29,"Broadband,Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,556e2fd3ebdee613fee3f297,IS1159,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,54af021cb01662da5cf89c07,IS1094,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,556e2fd3ebdee613fee3f297,IS1172,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5564f559ebdee613fee3f198,IS1050,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5579f132ebdee613fee3f362,IS1058,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55bee26596c449533636d84c,IS1206,29,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,534735f38fabd40ba70a7157,IS1001,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,54af021cb01662da5cf89bf5,IS1093,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5565e157ebdee613fee3f1c4,IS1027,29,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,5511f4e598e6b8749a044d39,IS1054,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55f3532696c449533636df0e,IS1099,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55148ca398e6b8749a044d79,IS1099,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,55bee26496c449533636d840,IS1205,29,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,556e2fd3ebdee613fee3f287,IS1159,29,"Voice (Uvrs),Internet (Uvrs),Wireless,Direct TV",12
10/14/15,551eb60498e6b8749a044e6d,IS1254,29,"Voice (Telco),Internet (Uvrs),Wireless,Direct TV",12
